lemma,translation,iew_reference,author,category,innovation,pie_stem,branch,language_form_and_translation,notes
1.*bʰeh₂-{1},"‘glänzen, leuchten, scheinen’",IEW 104-5,B. S.,nasal-infix present,0,*bʰ-né/n̥-h₂-,Armenian,arm. banam ‘öffne’{4},"notes: {1} Auch morphologisch homonym mit 2.*bʰeh₂- ‘sprechen, sagen’, wohl urspr. identisch (semantische Entwicklung etwa ‘leuchten’ → *‘hell machen’ → *‘klar machen’ → ‘sagen’), vgl. EWAia II 260 mit Lit. – {4} Vgl. KLINGENSCHMITT 112-3; dazu neu Aor. ebacʽ ‘öffnete’, vgl. KLINGENSCHMITT 285."
1.*bʰeh₂-{1},"‘glänzen, leuchten, scheinen’",IEW 104-5,B. S.,nasal-infix present,0,*bʰ-né/n̥-h₂-,Greek,"[gr. φαν- ‘sichtbar machen, zeigen’, Med./Pass. ‘sichtbar werden, erscheinen’{5}","notes: {1} Auch morphologisch homonym mit 2.*bʰeh₂- ‘sprechen, sagen’, wohl urspr. identisch (semantische Entwicklung etwa ‘leuchten’ → *‘hell machen’ → *‘klar machen’ → ‘sagen’), vgl. EWAia II 260 mit Lit. – {5} Auf dem Stamm des Nasalpräsens *pʰan- (nach KLINGENSCHMITT 113 auf thematisiertem *pʰane-) beruht das ganze gr. Paradigma: Präs. φαίνω, Aor. ἔφηνα ‘zeigen’, Präs. φαίνομαι, Aor. ἐφάνην, Perf. πέφασμαι (att. auch aktiv πέφηνα) ‘erscheinen’."
1.*bʰeh₂-{1},"‘glänzen, leuchten, scheinen’",IEW 104-5,B. S.,nasal-infix present,0,*bʰ-né/n̥-h₂-,Albanian,"[alb. bën ‘macht, tut’{6}","notes: {1} Auch morphologisch homonym mit 2.*bʰeh₂- ‘sprechen, sagen’, wohl urspr. identisch (semantische Entwicklung etwa ‘leuchten’ → *‘hell machen’ → *‘klar machen’ → ‘sagen’), vgl. EWAia II 260 mit Lit. – {6} 1s b‘j, ageg. /bań/ < *bani̯e- (← *ban- < *bʰn̥h₂- wie im Gr.), vgl. KLINGENSCHMITT 113; zur Semantik vgl. OREL 22 mit Lit."
1.*bʰeh₂-{1},"‘glänzen, leuchten, scheinen’",IEW 104-5,B. S.,perfect,1,–,Greek,"[gr. Fut. πεφήσεται Il. 17,155 ‘wird erscheinen’{7}","notes: {1} Auch morphologisch homonym mit 2.*bʰeh₂- ‘sprechen, sagen’, wohl urspr. identisch (semantische Entwicklung etwa ‘leuchten’ → *‘hell machen’ → *‘klar machen’ → ‘sagen’), vgl. EWAia II 260 mit Lit. – {7} Einzige gr. Form (außer der Hesych-Glosse φάντα, s.o.), die nicht auf dem Nasalpräs. beruht."
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,root,0,2.*bʰeh₂-{1},PIE,"PIE 2.*bʰeh₂-{1} ‘sprechen, sagen’",notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d.
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,amphidynamic root-present,0,*bʰéh₂-/bʰh₂-,Armenian,arm. bay ‘sagt’{2},"notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {2} Nur zur Einleitung der wörtlichen Rede, ebenso 1s bam, 2s bas, s. KLINGENSCHMITT 84."
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,amphidynamic root-present,0,*bʰéh₂-/bʰh₂-,Greek,"gr. φημί, dor. φᾱμί, äol. φᾶμι ‘sage’",notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d.
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,amphidynamic root-present,0,*bʰéh₂-/bʰh₂-,Italic,"[lat. for, fārī ‘sprechen’{3}","notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {3} Wohl zum i̯e-Präs. erweitert, vgl. WALDE-HOFMANN I 525-6."
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,amphidynamic root-present,0,*bʰéh₂-/bʰh₂-,Germanic,?[ae. bō(ia)n sw.2 ‘prahlen’{4},"notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {4} Nach SEEBOLD, FT Wien 483 viell. zu *g̑ʰu̯eH- ‘rufen’."
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,amphidynamic root-present,0,*bʰéh₂-/bʰh₂-,Slavic,"[aruss. (+) baju, (bajati) ‘erzählen; zaubern’{5}",notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {5} Vgl. VAILLANT III 264-5.
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,nasal-infix present,0,?*bʰ-né/n̥-h₂-,Indic,[ved. bhánati ‘spricht’{6},"notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {6} Wenn (mit trivialer Akzentverschiebung) thematisiert aus *bhanā́- < *bʰn̥éh₂- und nicht zu einer Parallelwurzel *bʰen(H)-, die auch in ahd. (+) bannan ‘aufbieten, vorladen’ (kaum mit SEEBOLD 89 aus *bʰh₂-nu̯-) vorliegen könnte, vgl. LÜHR, MSS 35 (1976) 92."
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,nasal-infix present,0,?*bʰ-né/n̥-h₂-,Iranian,?[khot. banāre ‘schreien auf’{7},"notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {7} Hierher nach EMMERICK 93, doch semantisch problematisch."
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,s-desiderative,0,?*bʰéh₂/bʰh₂-s-,Greek,[gr. Fut. φήσω ‘werde sagen’{8},notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {8} Dazu erst nachhomerisch Aor. ἔφησα.
2.*bʰeh₂-{1},"‘sprechen, sagen’",IEW 105-6,B. S.,ske-present,1,–,Greek,gr. ἔφασκον ‘sagte’{9},"notes: {1} Zur Homonymie mit 1.*bʰeh₂- s.d. – {9} Früh nur Ipf., Ind. Präs. erst spät."
*bʰeh₃g-,"‘braten, rösten’",IEW 113,"B. S., M. K.",root,0,*bʰeh₃g-,PIE,"PIE *bʰeh₃g- ‘braten, rösten’",
*bʰeh₃g-,"‘braten, rösten’",IEW 113,"B. S., M. K.",amphidynamic root-present,0,*bʰéh₃g-/bʰh₃g-,Greek,"[gr. att. φώγω ‘brate, röste’",
*bʰeh₃g-,"‘braten, rösten’",IEW 113,"B. S., M. K.",amphidynamic root-present,0,*bʰéh₃g-/bʰh₃g-,Germanic,"[ae. (+) bacan ‘brate, röste’{1}","notes: {1} Ahd. neben bahhan auch fränk. backan und mnd. mnl. bakken, mit Assimilation eines sekundären n-Suffixes (< *bak-n°) oder sekundärer Gemination, vgl. SEEBOLD 87-8; LLOYD-SPRINGER I 419-21."
*bʰeh₃g-,"‘braten, rösten’",IEW 113,"B. S., M. K.",sigmatic aorist,0,?*bʰḗh₃g/bʰéh₃g-s-,Greek,gr. ion. att. ἔφωξα ‘röstete’,
*bʰeh₃g-,"‘braten, rösten’",IEW 113,"B. S., M. K.",iterative,0,?*bʰoh₃g-éi̯e-,Slavic,"russ. (+) bažú, bažít' ‘wünschen, begehren’{2}",notes: {2} Nach IEW und VASMER I 38 viell. hierher als ‘heiß begehren’.
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",root,0,*bʰei̯d-,PIE,PIE *bʰei̯d- ‘spalten’,
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",root aorist,0,*bʰéi̯d-/bʰid-,Indic,ved. abhet ‘hat gespalten’{1},"notes: {1} 2s Inj. Med. bhitthās YV ist wohl bereits zum s-Aorist umgedeutet, s. NARTEN 180."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",root aorist,0,*bʰéi̯d-/bʰid-,Celtic,?[keltib. biðetuð K.1.1 ‘soll abschlagen (?)’{1a},"notes: {1a} < *bid-e-tōd, viell. thematisierter Aor. (zum Ipv. Aor. im Keltib. vgl. tatuð, s. *deh₃); zur Bedeutung (jedoch unter Zuweisung zu *bʰei̯H ‘schlagen’) vgl. ESKA 87 mit Lit.; MEID, Botorrita 106. Hierher viell. als Konj. mit unklarem Präverb kam-bið-e-ti; vgl. MLH IV 414, 501,506, 570-1; RUBIO ORECILLA, HS 112 (1999) 107, 116."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",nasal-infix present,0,*bʰi-né/n-d-,Indic,ved. bhinátti ‘spaltet’,
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",nasal-infix present,0,*bʰi-né/n-d-,Italic,"[lat. findō, -ere ‘spalten’",
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",full-grade e-present,0,?*bʰéi̯d-e-{2},Iranian,?[khot. bitte ‘durchbohrt’{3},"notes: {2} Vermutlich liegen eher Umdeutungen des Konj. Aor. vor als ein altes them. Präs. – {3} < *bida-, s. EMMERICK 96. Vielleicht mit R(z) vom PPP bista-."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",full-grade e-present,0,?*bʰéi̯d-e-{2},Greek,"gr. φείδομαι ‘spare, schone’{4}",notes: {2} Vermutlich liegen eher Umdeutungen des Konj. Aor. vor als ein altes them. Präs. – {4} Semant. Entwicklung noch ungeklärt: „nur einen abgespaltenen Teil verwenden“?
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",full-grade e-present,0,?*bʰéi̯d-e-{2},Germanic,got. (+) beitan ‘beißen’,notes: {2} Vermutlich liegen eher Umdeutungen des Konj. Aor. vor als ein altes them. Präs.
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",éi̯e-causative–iterative,0,?*bʰoi̯d-éi̯e-,Germanic,an. (+) beita ‘zäumen; weiden lassen’{5},notes: {5} Vgl. SEEBOLD 97.
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",s-desiderative,0,?*bʰéi̯d/bʰid-s-,Celtic,?[keltib. Konj. ro-biseti K.1.1 ‘soll(te) abschlagen (?)’{5a},"notes: {5a} *bid-se-, wenn zu biðetuð; mit R(z) vom Aor.? Vgl. MLH IV 412, 519-20, 571."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",s-aorist,1,–,Indic,"ved. abhaitsam AVP 9,6,6 ‘habe zerschlagen’{6}",notes: {6} Vgl. NARTEN 180.
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",s-aorist,1,–,Greek,"gr. ἐφεισάμην ‘sparte, schonte’",
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",reduplicated aorist,1,–,Greek,gr. hom. πεφιδέσθαι ‘schonen’,
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",R(z)-i̯e-present,1,–,Indic,"ved. bhídyate ~ bhidyáte ‘zerbricht, geht enzwei’{6a}","notes: {6a} Vgl. KULIKOV, FT Innsbruck 343-4, 346-7."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",perfect,1,–,Indic,ved. bibhāda ‘hat gespalten’{6b},"notes: {6b} Vgl. KÜMMEL, Perfekt 350-1."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",perfect,1,–,Italic,lat. fidī ‘spaltete’{7},"notes: {7} Wenn aus Komposita für *fi-fidī; dagegen nach MEISER, Habil. §219 Reimwortbildung zu scindere : scidī."
*bʰei̯d-,‘spalten’,IEW 116-7,"B. S., M. K.",perfect,1,–,Germanic,got. (+) bait ‘biß’,
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",root,0,*bʰei̯dʰ-,PIE,"PIE *bʰei̯dʰ- ‘sich anvertrauen, Vertrauen fassen’{1}","notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",root aorist,0,*bʰéi̯dʰ-/bʰidʰ-,Greek,[gr. ἐπιθόμην ‘gehorchte’,"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",nasal-infix present,0,*bʰi-né/n-dʰ-,Albanian,[alb. bind ‘überzeugt. überredet’{1a},"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9. – {1a} Vgl. DEMIRAJ 101; OREL 25f. mit Lit."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",full-grade e-present,0,*bʰéi̯dʰ-e-,Greek,gr. πείθομαι ‘gehorche’{2},"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9. – {2} Dazu faktitives Aktiv πείθω ‘überrede’, das das verlorene Nasalpräsens ersetzt."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",full-grade e-present,0,*bʰéi̯dʰ-e-,Italic,"lat. fīdō, -ere ‘vertrauen’","notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",full-grade e-present,0,*bʰéi̯dʰ-e-,Germanic,?got. (+) beidan ‘warten’{3},"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9. – {3} Semant. Verhältnis nicht klar, viell. ‘(er)warten’ aus ‘vertrauen (auf etwas Künftiges)’, vgl. BENVENISTE, Institutions 119-20; nach SEEBOLD 94-5 aus semant. Gründen von *bʰei̯dʰ- zu trennen, doch bliebe das germ. Verb dann etymologisch isoliert."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",éi̯e-causative–iterative,0,*bʰoi̯dʰ-éi̯e-,Germanic,got. (+) baidjan ‘zwingen’{4},"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9. – {4} Zur Semantik vgl. BENVENISTE, Institutions 120; an. ahd. auch ‘verlangen, fordern’, s. auch SEEBOLD 95."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",éi̯e-causative–iterative,0,*bʰoi̯dʰ-éi̯e-,Slavic,"aksl. běždǫ, běditi ‘zwingen’","notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",perfect,0,*bʰe-bʰói̯dʰ/bʰidʰ-,Greek,gr. πέποιθα ‘vertraue’,"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",perfect,0,*bʰe-bʰói̯dʰ/bʰidʰ-,Germanic,?an. (+) beið ‘wartete’,"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",reduplicated aorist,1,–,Greek,"gr. ep. πεπιθεῖν ‘überreden’, πεπιθέσθαι ‘gehorchen’","notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9."
*bʰei̯dʰ-,"‘sich anvertrauen, Vertrauen fassen’{1}",IEW 117,"B. S., M. K.",s-aorist,1,–,Greek,gr. ἔπεισα ‘überredete’{5},"notes: {1} Die Grundbedeutung ist in einer Situation anzusetzen, an der mindestenszweiParteien beteiligt sind („Relations“-Wurzel). Die eine Seite „vertraut sich an“, indem sie der anderen die Verantwortung und Befehlsgewalt überläßt und gehorcht; die andere Seite übernimmt Befehlsgewalt und Verantwortung, vgl. SCHIRMER 84-9. – {5} Bei Homer nur vereinzelt, wohl Neuerung für πεπιθεῖν."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",root,0,*bʰei̯H-{0},PIE,PIE *bʰei̯H-{0} ‘schlagen’,"notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",nasal-infix present,0,*bʰi-né/n-H-,Italic,?[alat. Konj. perfines ‘du sollst zerschlagen’{1},"notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-. – {1} perfines perfringas Fest. pp. 222 L., setzt ein -fināre voraus (vgl. RIX, GS KURYŁOWICZ 404), das allerdings auch als sekundäre Bildung zu *gʷʰen- gehören könnte."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",nasal-infix present,0,*bʰi-né/n-H-,Celtic,"[air. -ben, -benat ‘schlagen’{1a}","notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-. – {1a} Flexion mit konstantem *-na- spricht nach MCCONE 11 für *h₂ (jedoch nicht zwingend). Hierher viell. auch keltib. (ne-)bintor K.1.1, wenn 3s ‘soll nicht geschlagen werden’; vgl. MLH IV 500-1 mit Lit."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",nasal-infix present,0,*bʰi-né/n-H-,Albanian,"?[alb. (m-)bin ‘keimt, sproßt’{1b}","notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-. – {1b} < *bi-n-i̯e-, vgl. DEMIRAJ 100-1; zur Semantik vgl. nhd. ausschlagen ‘sprießen, treiben’; s. jedoch *bʰu̯eh₂-."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",zero-grade i̯é-present,0,?*bʰiH-i̯é-,Slavic,"?aksl. bijǫ, (biti) ‘schlagen’{2}","notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-. – {2} Nach VAILLANT III 275 sekundär zum Aorist."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",sigmatic aorist,0,?*bʰḗi̯H/bʰéi̯H-s-,Slavic,"aksl. bi, bišę ‘schlug, schlugen’","notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-."
*bʰei̯H-{0},‘schlagen’,IEW 117-8,"B. S., M. K.",perfect,1,–,Celtic,"air. bí, béotar ‘schlug(en)’{3}","notes: {0} Hierher vielleicht auch gr. φῖτυ ‘Keim, Sproß’ (zur Semantik vgl. das alb. Verbum unten), s. jedoch Anm. 15 zu *bʰu̯eh₂-. – {3} Vgl. MCCONE 125."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",root,0,*bʰei̯h₂-{0},PIE,PIE *bʰei̯h₂-{0} ‘in Furcht geraten’,"notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",root aorist,0,*bʰéi̯h₂-/bʰih₂-,Indic,ved. mā́ bhema ‘laß uns nicht in Furcht geraten!’{1},"notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’. – {1} Daraus schon im RV verdeutlichender s-Aorist ábhaiṣma, ábhaiṣur, vgl. NARTEN 180-1."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",full-grade e-present,0,*bʰéi̯h₂-e-,Indic,ved. bháyate ‘fürchtet sich’,"notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",full-grade e-present,0,*bʰéi̯h₂-e-,Iranian,"?aav. baiieṇtē Y. 34,8 ‘fürchten’{2}","notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’. – {2} Obwohl gegenüber biieṇtē schlechter bezeugt, ist diese Lesung wegen des Ved. und jav. baiieṇte (s.u.) vorzuziehen; zur Bdtg. vgl. HUMBACH, Die Gathas I 107, II 45 mit Lit.; hingegen nehmen z.B. BARTHOLOMAE 927; KELLENS-PIRART I 127; III 118 faktitive Bdtg. ‘erschrecken’ an. Diese ist jedenfalls anzusetzen für jav. baiieṇte Yt. 17,12f.; intr. dagegen ni-βiieiti P. 20 ‘hat Furcht’, Fehler für Med. *ni-βαiiete?"
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",perfect,0,*bʰe-bʰói̯h₂/bʰih₂-,Indic,ved. bibhā́ya ‘fürchtet sich’{3},"notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’. – {3} Später zum Präsens bibhāti umgebildet, schon im RV Ptz. bíbhyat-, vgl. WACKERNAGEL, KZ 41 (1907) 305f. = Kl. Schr. 494f.; KÜMMEL, Perfekt 59-60; 336-8."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",perfect,0,*bʰe-bʰói̯h₂/bʰih₂-,Iranian,jav. Ptz. biβiuuāh- ‘in Furcht’{4},"notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’. – {4} So jedenfalls Yt. 11,5; 13,41; möglicherweise auch Yt. 19,48; 50 zu lesen, doch dort anscheinend mit faktitiver Bedeutung ‘furchterregend’, vgl. HINTZE 264-5; KÜMMEL, Perfekt 649-51."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",perfect,0,*bʰe-bʰói̯h₂/bʰih₂-,Germanic,"[ahd. (+) bibēn ‘zittern, beben’{5}","notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’. – {5} Vgl. zur Herleitung aus dem Perf. NARTEN, Sprache 27 (1981) 10 = Kl. Schr. 242; der Umbildungsprozeß verlief wohl so: *bʰebʰói̯h₂-/bʰebʰih₂- > urgerm. *bebai-/bibī- → *bibai-/bibja- nach der 3. schwachen Klasse (J. A. H.), vgl. KÜMMEL, Perfekt 338."
*bʰei̯h₂-{0},‘in Furcht geraten’,IEW 161-2,"B. S., M. K.",perfect,0,*bʰe-bʰói̯h₂/bʰih₂-,Baltic,"?[lit. bijaũ, (bijóti) ‘sich fürchten’{6}","notes: {0} Ansatz mit *h₂- nach HAJNAL 125-6, 15761 wegen kluw. pīha-, lyk. piχe-/pige- ‘Furcht’. – {6} Bildung unklar, offenbar ist *bʰih₂- mit einem Suffix *-ā- (bedeutungsmäßig mit dem Zustands-Suffix *-ē- vergleichbar) erweitert; im Lett. neben bijãju, bijât ‘fürchten’ auch bîstuos, bîtiês ‘sich fürchten’; vgl. STANG, Gramm. 324-5."
